date,id,deptime,arrtime,price,direction
2023-08-23,1,12:25,13:30,73700,go
2023-08-23,1,12:25,13:30,88700,go
2023-08-23,2,12:50,13:50,71440,go
2023-08-23,2,12:50,13:50,78700,go
2023-08-23,5,12:50,13:50,80700,go
2023-08-23,1,14:00,15:05,73700,go
2023-08-23,1,14:00,15:05,88700,go
2023-08-23,2,14:20,15:25,71440,go
2023-08-23,2,14:20,15:25,78700,go
2023-08-23,5,14:20,15:25,80700,go
2023-08-23,3,14:50,15:50,77100,go
2023-08-23,2,15:40,16:40,71440,go
2023-08-23,2,15:40,16:40,78700,go
2023-08-23,5,15:40,16:40,80700,go
2023-08-23,1,16:00,17:05,73700,go
2023-08-23,1,16:00,17:05,88700,go
2023-08-23,2,16:40,17:40,71440,go
2023-08-23,2,16:40,17:40,78700,go
2023-08-23,5,16:40,17:40,80700,go
2023-08-23,1,17:20,18:25,73700,go
2023-08-23,1,17:20,18:25,88700,go
2023-08-23,3,18:20,19:20,77100,go
2023-08-23,2,19:00,20:00,45040,go
2023-08-23,2,19:00,20:00,78700,go
2023-08-23,5,19:00,20:00,80700,go
2023-08-23,1,19:25,20:35,50700,go
2023-08-23,1,19:25,20:35,58700,go
2023-08-23,1,19:25,20:35,88700,go
2023-08-23,4,19:40,20:40,42100,go
2023-08-23,4,19:40,20:40,78700,go
2023-08-23,0,19:45,20:45,44100,go
2023-08-23,0,19:45,20:45,78700,go
2023-08-23,4,20:05,21:05,43100,go
2023-08-23,4,20:05,21:05,78700,go
2023-08-23,2,20:20,21:35,45040,go
2023-08-23,2,20:20,21:35,78700,go
2023-08-23,5,20:20,21:35,80700,go
2023-08-24,0,06:20,07:20,44100,go
2023-08-24,0,06:20,07:20,78700,go
2023-08-24,0,06:20,07:20,106400,go
